"","happ1_emot_hap","happ1_emot_sat","happ1_emot_enj","happ1_emot_ala","happ1_emot_sca","happ1_emot_fea","happ1_emot_irr","happ1_emot_agg","happ1_emot_ann","happ1_supp_dif","happ1_supp_con","happ2_emot_hap","happ2_emot_sat","happ2_emot_enj","happ2_emot_ala","happ2_emot_sca","happ2_emot_fea","happ2_emot_irr","happ2_emot_agg","happ2_emot_ann","happ2_supp_dif","happ2_supp_con","angr1_emot_hap","angr1_emot_sat","angr1_emot_enj","angr1_emot_ala","angr1_emot_sca","angr1_emot_fea","angr1_emot_irr","angr1_emot_agg","angr1_emot_ann","angr1_supp_dif","angr1_supp_con","angr2_emot_hap","angr2_emot_sat","angr2_emot_enj","angr2_emot_ala","angr2_emot_sca","angr2_emot_fea","angr2_emot_irr","angr2_emot_agg","angr2_emot_ann","angr2_supp_dif","angr2_supp_con","neut1_emot_hap","neut1_emot_sat","neut1_emot_enj","neut1_emot_ala","neut1_emot_sca","neut1_emot_fea","neut1_emot_irr","neut1_emot_agg","neut1_emot_ann","neut1_supp_dif","neut1_supp_con","neut2_emot_hap","neut2_emot_sat","neut2_emot_enj","neut2_emot_ala","neut2_emot_sca","neut2_emot_fea","neut2_emot_irr","neut2_emot_agg","neut2_emot_ann","neut2_supp_dif","neut2_supp_con","indiv_gend_var","indiv_agee_var","indiv_maia_001","indiv_maia_002","indiv_maia_003","indiv_maia_004","indiv_maia_005","indiv_maia_006","indiv_maia_007","indiv_maia_008","indiv_maia_009","indiv_maia_010","indiv_maia_011","indiv_maia_012","indiv_maia_013","indiv_maia_014","indiv_maia_015","indiv_maia_016","indiv_maia_017","indiv_maia_018","indiv_maia_019","indiv_maia_020","indiv_maia_021","indiv_maia_022","indiv_maia_023","indiv_maia_024","indiv_maia_025","indiv_maia_026","indiv_maia_027","indiv_maia_028","indiv_maia_029","indiv_maia_030","indiv_maia_031","indiv_maia_032","exper_init_var","exper_ssid_var","demand","feedb_awar_var","feedb_blef_var","video_awar_var","heard_awar_var","block1.order","block2.order","exper_note_var","happ1.happy","happ1.anger","angr1.happy","angr1.anger","neut1.happy","neut1.anger","happ2.happy","happ2.anger","angr2.happy","angr2.anger","neut2.happy","neut2.anger"
"238",5,4,4,0,0,0,0,0,0,1,6,4,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,1,2,5,0,0,0,0,0,0,1,1,1,2,5,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,3,5,1,20,2,3,2,3,4,4,4,3,2,2,4,2,2,3,4,4,5,2,5,5,3,4,3,4,4,3,3,2,3,4,4,4,"TSS",340,"pos",4,4,0,0,"Happy1|Neutral1|Anger1","Neutral2|Happy2|Anger2","Participant was left-handed, so I attached the wires to their right hand and put the mouse on their left. ",4.33333333333333,0,0,1,0,0,3,0,0,1,0,0.333333333333333
"239",0,1,0,0,0,0,2,2,2,4,5,0,0,0,0,0,0,2,2,2,3,3,0,1,0,0,0,0,2,1,2,2,4,0,0,0,0,0,0,2,2,1,1,3,1,3,3,0,0,0,0,0,0,1,5,2,2,2,0,0,0,0,0,0,1,5,2,20,4,4,4,4,3,1,3,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,"TSS",341,"pos",1,4,3,0,"Happy1|Anger1|Neutral1","Anger2|Happy2|Neutral2","Participant didn't seem to get much from the intro segment or initial questions, but still seemed convinced by the FFH. Also initially guessed his group wrong. ",0.333333333333333,2,0.333333333333333,1.66666666666667,2.33333333333333,0,0,2,0,1.66666666666667,2,0
"240",0,0,2,0,1,2,3,0,1,1,5,0,0,0,0,0,0,1,2,3,1,4,0,0,0,0,0,0,2,2,1,1,5,0,0,0,0,0,0,1,2,1,1,5,0,2,1,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,1,3,2,19,2,4,5,4,4,3,4,4,2,3,3,2,2,2,3,2,3,4,4,5,5,5,2,3,4,4,3,1,4,4,4,5,"JOB",342,"neu",2,4,1,0,"Happy1|Anger1|Neutral1","Happy2|Anger2|Neutral2","Pt completed all trials.  Pt guessed the wrong condition in which he was in, because of his own belief ""it made me feel angry"" as his explanation to the group of being in positive demand, even though he was in no demand. Pt states he did not know about the study beforehand, and does believe in the FFH. Pt seemed supportive of FFH before I got to questions pertaining to the study at all, starting at the point where he should still believe the study is about GSR and facial expressions, and I feel like the questions in the study already primed him to believe that way based on earlier things he might have learned - but that's pure speculation and just a feel I got during the study. Misc. notes that pt states posing expressions made him feel that emotion, which would influence his skin response readings.",0.666666666666667,1.33333333333333,0,1.66666666666667,1,0,0,2,0,1.33333333333333,0.666666666666667,0
"241",2,1,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,2,1,18,2,3,2,2,4,3,4,3,3,3,2,2,3,3,2,2,2,3,2,3,3,4,2,3,1,2,4,2,3,2,2,3,"JOB",343,"neg",1,2,1,0,"Happy1|Neutral1|Anger1","Anger2|Neutral2|Happy2","Pt completed all three facial trials. Appeared to laugh in some of the conditions. When asked what hypothesis I informed her in the beginning, she blended it with the cover story and the actual research question saying ""Facial expressions would not impact skin response,"" but no mention of actual emotion. Pt was ambivalent about believe FFH, made some statements leaning toward she did saying in a more ecologically valid situation it would affect it, but also said that ""fake it til you make it"" (paraphrased ish) mentality wouldn't work if that just isn't how you were feeling. Pt appeared confused for debriefing, and RA did attempt to clarify as much as possible without revealing study details.",1.33333333333333,0,0,0.666666666666667,0,0,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333
"242",1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,2,22,4,4,3,5,2,3,2,4,3,3,4,3,4,4,5,3,5,4,2,5,5,5,3,4,4,4,1,1,1,3,3,2,"KLP",344,"neg",4,2,0,0,"Neutral1|Happy1|Anger1","Neutral2|Happy2|Anger2","the smiling instructions were misinterpreted which lead  to the participant making a silly face rather than an expression akin to a smile therefore he was laughing. so he experienced a feeling of happiness due to the facial expression but because of how silly he must look rather than from a smile evoking a feeling of happiness. ",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0
"243",1,0,3,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,1,2,1,0,1,0,0,0,1,0,1,4,4,1,0,0,0,0,0,0,1,0,4,5,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,1,18,4,3,2,4,3,3,4,3,4,3,3,3,4,3,3,3,4,2,4,4,5,3,3,2,3,3,2,2,2,4,4,3,"KLP",345,"neg",4,1,0,0,"Happy1|Neutral1|Anger1","Anger2|Happy2|Neutral2","N/A",1.33333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0
"244",1,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,19,2,4,4,3,2,2,4,3,2,4,4,3,3,4,3,3,4,4,4,5,5,4,3,3,4,2,2,2,3,3,3,3,"TSS",346,"pos",4,3,1,0,"Neutral1|Happy1|Anger1","Neutral2|Anger2|Happy2","Successfully guessed group, bought into FFH",0.666666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0
"245",0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3,2,20,2,4,4,4,2,5,5,2,5,4,4,4,5,4,5,5,5,5,5,4,5,3,3,4,5,4,2,4,4,5,5,4,"CGS",347,"neg",4,1,2,0,"Neutral1|Happy1|Anger1","Neutral2|Happy2|Anger2","Seemed confused by the scowl pose. Got the manipulation well and listened well. Guessed right. Mentioned that smiling may affect how you treat others. When asked if they had any guesses about the last secret, guessed video recording before I told him.",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
"246",3,2,2,0,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,1,1,2,1,4,0,0,0,0,1,1,2,2,2,2,5,0,0,0,0,0,0,0,0,0,2,2,1,20,4,4,2,4,2,3,3,4,4,3,2,2,3,3,4,3,3,4,4,5,3,5,3,3,3,4,4,3,4,3,3,4,"CGS",348,"neu",4,4,1,0,"Neutral1|Anger1|Happy1","Anger2|Happy2|Neutral2","She understood the FFH link despite being in the no demand group, bringing it up before I did. She guessed the right group.",2.33333333333333,0,0,1,0,2,1.33333333333333,0,0,1.33333333333333,0,0
"247",2,2,2,0,0,0,0,0,0,1,6,2,1,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,6,1,0,1,0,0,0,0,0,0,1,6,0,1,1,0,0,0,0,0,0,1,6,1,21,4,4,4,5,3,3,4,5,4,4,5,5,4,4,4,4,4,4,3,3,5,3,3,4,5,3,2,3,2,4,4,4,"KLP",349,"pos",4,4,2,0,"Anger1|Happy1|Neutral1","Neutral2|Happy2|Anger2","N/A",2,0,0,1,0.666666666666667,0,1.33333333333333,0,0,1,0.666666666666667,0
"248",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,1,0,1,1,6,0,0,0,0,0,0,1,1,2,2,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,4,1,19,4,5,4,4,2,4,5,2,3,3,5,5,4,4,3,4,4,3,3,4,4,4,3,4,2,3,4,2,4,3,4,4,"rcm",350,"neu",1,NA,0,0,"Anger1|Neutral1|Happy1","Neutral2|Anger2|Happy2","they thought the GSR was affected by their facial movements due to certain""neural"" activity. Though the purpose of the questions was to evaluate the connection between mood and the GSR that was mentioned, had no initial connections between mood and facial expressions. Understood how facial expression led to the questions about emotion after further questioning. They were surprised by the true purpose of the facial feedback hypothesis and believes that it is true especially with angry expressions from preconceived beliefs unrelated to the study. Yet they found our deceptions sensible and needed to reduce bias. Unaware of video recording of facial expressions, but had similar feelings of seeing it as a rational/sensible deception in order to collect data. ",0.333333333333333,0,0,0.666666666666667,0,0.666666666666667,0,1,0,1.33333333333333,0,0.666666666666667
"249",0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,2,6,2,28,4,4,4,4,1,2,4,2,2,4,5,4,4,5,5,5,5,4,4,5,5,5,4,4,4,5,4,4,4,4,3,5,"BAF",351,"neu",3,3,0,0,"Neutral1|Anger1|Happy1","Anger2|Happy2|Neutral2","thought about facial expressions influencing emotions
thought research was about ffh influencing gsr
believed ff effects are small and fleeting, and more from placebo
correctly guessed group",0,0,0,0,0,0,0,0,0,0,0,0
"250",0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,1,21,2,4,2,4,1,2,4,3,1,4,4,3,5,4,4,2,5,5,3,5,5,5,2,3,5,5,3,2,2,5,5,5,"CGS",352,"pos",4,0,3,0,"Happy1|Anger1|Neutral1","Neutral2|Anger2|Happy2","She was properly manipulated and guess the right group. She was suspicious of a recording, looked all around the room.",0,0,0,0,0,0,0,0,0,0,0,0
